band	rfid	sex	first_access	first_ac_age	first_foxpro	first_fox_age	fox_chick	first_year	first_age	known_age	age2013	age2014	age2015	age2016	age2017	age2018	age2019	age2020
262125461		male	2015	AHY	2015	AHY		2015	1	no	-1	0	1	2	3	4	5	6
262125465		male	2015	AHY	2015	AHY		2015	1	no	-1	0	1	2	3	4	5	6
262125466		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125467		male	2015	AHY	2015	AHY		2015	1	no	-1	0	1	2	3	4	5	6
262125468		female	2015	AHY	2015	AHY		2015	1	no	-1	0	1	2	3	4	5	6
262125469		male	2015	AHY	2015	AHY		2015	1	no	-1	0	1	2	3	4	5	6
262125470		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125471		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125463		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263113703		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263113704		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125942		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263113706	04186EC5DA	female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263113707		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263113708		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125945		female	2015	AHY	2015	AHY		2015	1	no	-1	0	1	2	3	4	5	6
262125946		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263113710		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
259122657		female	2015	SY	2015	SY	2014	2014	0	yes	-1	0	1	2	3	4	5	6
263113712		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263113714	0418946F4E	female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263113716	04186ECD76	female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263113717		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263114102		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125476		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125477		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125478		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125479		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125480		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263113718	04186E911F	female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125482	04195993BC	female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125483		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125484		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125486		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263113719		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263113720	041868E6D5	female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263113722	0419179F46	female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263114106		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125947		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125948		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125949		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125950	04195973C1	female	2015	AHY	2015	AHY		2015	1	no	-1	0	1	2	3	4	5	6
262125951		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125952		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263113723		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263113802		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263113804		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125487		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125488		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263113724		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263113725		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263113726		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263114299		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125489		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125490	04195993BE	female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263113727		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263114207		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125491		male	2015	AHY	2015	AHY		2015	1	no	-1	0	1	2	3	4	5	6
263113728		female	2015		2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263113808		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263114113	04198E7F1B	female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125492	041959947F	female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263113729		male	2015	AHY	2015	AHY		2015	1	no	-1	0	1	2	3	4	5	6
263113730		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263114212		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125953		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125954		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263113731		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263114114	041959A696	female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
262125955		female	2015	AHY	2015	AHY		2015	1	no	-1	0	1	2	3	4	5	6
263114214		male	2015	AHY	2015	AHY		2015	1	no	-1	0	1	2	3	4	5	6
263113902		female	2015	SY	2015	SY		2015	1	no	-1	0	1	2	3	4	5	6
263114215		male	2015	AHY	2015	AHY		2015	1	no	-1	0	1	2	3	4	5	6
263114216		male	2015	AHY	2015	AHY		2015	1	no	-1	0	1	2	3	4	5	6
263114217		male	2015	AHY	2015	AHY		2015	1	no	-1	0	1	2	3	4	5	6
